timestamp,buyPrice,timestamp2,sellPrice,buyGradient,buyGradient_norm,buyGradient2,buyGradient_roll1dmean,diurnal_range,diurnal,next_time,gain
2022-01-03 04:00:00,354.14127944,2022-01-03 04:00:00,0,9.78470817901264e-07,0.07782020700582087,-1.2426303765432034e-05,0.09473787259895172,0.11908500966737544,0.5012821773176599,2021-12-30 23:00:00,0.0698464195771213
2022-01-03 01:00:00,353.50723035,2022-01-03 01:00:00,0,1.3404774583333298e-05,1.066114915086438,1.2462781759259236e-05,-0.008473783797468321,0.11708141710924645,0.4928481582685645,2021-12-30 23:00:00,0.06793098303200773
2022-01-02 23:00:00,347.71636773,2022-01-02 23:00:00,0,9.419928240740626e-07,0.07491902183110234,5.108669444443891e-07,-0.06817315595768533,0.0987823146681737,0.4158190347857548,2021-12-30 23:00:00,0.05043702228824302
2022-01-02 20:00:00,347.10595638,2022-01-02 20:00:00,0,4.311258796296736e-07,0.034288508747057314,1.8663635648149368e-06,-0.10347414640126223,0.09685341727277265,0.40769944115352696,2021-12-30 18:00:00,0.06831389056125772
2022-01-02 17:00:00,346.82658681,2022-01-02 17:00:00,0,-1.435237685185263e-06,-0.11414800699241995,3.922855524691216e-06,-0.012189028115069615,0.0959706105623021,0.4039833120520441,2021-12-30 18:00:00,0.06745405399912043
2022-01-02 15:00:00,347.44660949,2022-01-02 15:00:00,0,-5.358093209876479e-06,-0.4261424205204518,7.770202006174073e-07,-0.006524640399661262,0.0979298797216021,0.41223075405056714,2021-12-30 18:00:00,0.06936234404523506
2022-01-02 12:00:00,350.91865389,2022-01-02 12:00:00,0,-6.135113410493886e-06,-0.4879407611081144,-9.65883848765443e-06,-0.0616009510848571,0.10890152597273563,0.45841533040395943,2021-12-30 23:00:00,0.060110998697191345
2022-01-02 09:00:00,354.89420738,2022-01-02 09:00:00,0,3.5237250771605437e-06,0.28025058072187337,-1.0951897839505688e-06,-0.0019513370544850513,0.12146425891035023,0.5112975037154252,2021-12-30 23:00:00,0.07212098429909423
2022-01-02 06:00:00,352.61083353,2022-01-02 06:00:00,0,4.6189148611111125e-06,0.3673537361133648,1.3677114969136528e-06,0.0046732515900680645,0.1142488067861523,0.4809244318967966,2021-12-30 23:00:00,0.06522300465141964
2022-01-02 03:00:00,349.6177767,2022-01-02 03:00:00,0,3.2512033641974597e-06,0.25857625408037294,-5.450431612654508e-06,0.005418970424444417,0.10479075931754864,0.4411112711851482,2021-12-30 23:00:00,0.05618110154927404
2022-01-02 00:00:00,347.51099692,2022-01-02 00:00:00,0,8.701634976851967e-06,0.6920625764191599,4.443785092592747e-06,0.1293614453052454,0.09813334373979833,0.4130872252918434,2021-12-30 18:00:00,0.06956051404082929
2022-01-01 22:00:00,343.75189061,2022-01-01 22:00:00,0,4.25784988425922e-06,0.33863734444679033,1.2936222121913523e-05,0.0843089718048971,0.08625458301492829,0.3630841975671063,2021-12-31 11:00:00,-0.050869822403046105
2022-01-01 20:00:00,341.91249946,2022-01-01 20:00:00,0,-8.678372237654302e-06,-0.6902124331683192,-1.0446443672838812e-06,0.07092326798163957,0.0804421144257404,0.3386169122377685,2021-12-31 11:00:00,-0.05594854835789606
2022-01-01 17:00:00,347.53608467,2022-01-01 17:00:00,0,-7.633727870370421e-06,-0.6071292799232729,-5.175094367284017e-06,0.14490712565853975,0.09821262092825721,0.413420938508589,2021-12-30 18:00:00,0.06963772848015322
2022-01-01 15:00:00,350.83385511,2022-01-01 15:00:00,0,-2.4586335030864034e-06,-0.19554121049007864,1.8289664814815163e-06,0.2330477169064656,0.10863356217115308,0.4572873506668388,2021-12-30 23:00:00,0.05985482502743182
2022-01-01 12:00:00,352.42704962,2022-01-01 12:00:00,0,-4.28759998456792e-06,-0.3410034435905877,-2.183412947530861e-05,0.25618973604726375,0.11366805037440536,0.47847976787581825,2021-12-30 23:00:00,0.06466780092481572
2022-01-01 09:00:00,355.20541441,2022-01-01 09:00:00,0,1.754652949074069e-05,1.3955189385535351,1.049157490740724e-05,0.24648510288293676,0.12244767186556066,0.5154371295908164,2021-12-30 23:00:00,0.07306112809514988
2022-01-01 07:00:00,347.62531367,2022-01-01 07:00:00,0,7.054954583333449e-06,0.5610980072653269,1.3146842808642167e-05,0.11797275795311542,0.09849458420710898,0.4146078483198342,2021-12-30 23:00:00,0.05016195167169988
2022-01-01 05:00:00,344.57757329,2022-01-01 05:00:00,0,-6.091888225308719e-06,-0.48450295509751745,1.758650524691344e-05,0.09465037641036744,0.08886373694183315,0.374067295818423,2021-12-30 18:00:00,0.06053209734780405
2022-01-01 02:00:00,348.52511686,2022-01-01 02:00:00,0,-2.367839347222216e-05,-1.88320126452616,-1.6630972932098674e-05,0.08787507071969117,0.10133795864561604,0.42657688567764607,2021-12-30 23:00:00,0.05288022055768742
2021-12-31 23:00:00,363.86871583,2021-12-31 23:00:00,0,-7.047420540123485e-06,-0.5604988061532817,-3.685116836419796e-06,0.15593719042834073,0.14982366928863042,0.6306749721438799,2021-12-30 23:00:00,0.0992326097720682
2021-12-31 20:00:00,368.43544434,2021-12-31 20:00:00,0,-3.3623037037036887e-06,-0.2674123391844094,-2.76623637808642e-05,0.22673993344085885,0.16425451289670379,0.6914208605188419,2021-12-30 23:00:00,0.11302851109520677
2021-12-31 18:00:00,369.88795954,2021-12-31 18:00:00,0,2.4300060077160512e-05,1.9326439489678642,2.4901395007716123e-05,0.19179512233872034,0.16884445504974613,0.7107419841654357,2021-12-30 23:00:00,0.1174165005116301
2021-12-31 15:00:00,354.14152061,2021-12-31 15:00:00,0,-6.013349305556106e-07,-0.047825656033403184,1.7394977731481416e-05,0.038293391293048186,0.11908577176359926,0.501285385322223,2021-12-30 23:00:00,0.06984714814189465
