timestamp,buyPrice,timestamp2,sellPrice,buyGradient,buyGradient_norm,buyGradient2,buyGradient_roll1dmean,diurnal,next_time
2022-02-02 05:30:00,52400.82340984,2022-02-02 05:30:00,0,0.0007765771053702877,0.3811988357158771,-0.00021256236018531052,-0.025326580476583205,0.8265309700366557,
2022-02-02 06:15:00,52428.64220395,2022-02-02 06:15:00,0,0.00017172095129632154,0.08429275888962506,-0.0006048561540739661,-0.016655403271444776,0.836277016835204,
2022-02-02 06:45:00,52290.77860714,2022-02-02 06:45:00,0,-0.0012765147852778346,-0.6266035227628682,-0.0014482357365741562,-0.054553329402502196,0.7879778324416101,
2022-02-02 07:30:00,52476.66394834,2022-02-02 07:30:00,0,0.0011474403777777939,0.5632446965504071,0.0024239551630556282,-0.014025111676714004,0.8531009728385491,
2022-02-02 08:15:00,52478.25763578,2022-02-02 08:15:00,0,9.837576790120278e-06,0.004828976791520625,-0.0011376028009876737,-0.019287785363235926,0.8536593058960884,
2022-02-02 09:00:00,52165.6608042,2022-02-02 09:00:00,0,-0.0019296100714814707,-0.9471887692126009,-0.0019394476482715909,-0.028628643615314083,0.7441440142695197,
2022-02-02 09:45:00,51963.36373188,2022-02-02 09:45:00,0,-0.0012487473599999866,-0.6129733112699655,0.0006808627114814841,-0.045018568670932985,0.6732711818151833,
2022-02-02 10:30:00,52216.06446154,2022-02-02 10:30:00,0,0.0015598810472839421,0.7656996774278745,0.0028086284072839285,-0.017624117699361553,0.7618024505522405,
2022-02-02 11:15:00,52327.05356847,2022-02-02 11:15:00,0,0.0006851179440123411,0.33630422630220425,-0.000874763103271601,-0.02833501228657361,0.8006864160466273,
2022-02-02 12:00:00,52005.72439331,2022-02-02 12:00:00,0,-0.001983513426913563,-0.9736483392794973,-0.0026686313709259044,-0.057785031065539415,0.6881118318836842,
2022-02-02 12:45:00,52003.33760181,2022-02-02 12:45:00,0,-1.4733280864203591e-05,-0.007232133773801445,0.0019687801460493595,-0.059617260939854436,0.6872756424512666,
2022-02-02 13:30:00,51853.35776371,2022-02-02 13:30:00,0,-0.0009258014697530868,-0.4544486824726152,-0.0009110681888888832,-0.07664643755404274,0.6347316495239945,
2022-02-02 14:15:00,52018.52816667,2022-02-02 14:15:00,0,0.0010195703886419784,0.5004770838504001,0.001945371858395065,-0.03148788552308638,0.6925975106615319,
2022-02-02 15:00:00,51771.25623288,2022-02-02 15:00:00,0,-0.0015263699616666993,-0.7492500721890271,-0.002545940350308678,-0.047074631839401276,0.6059681683127824,
2022-02-02 15:30:00,51820.6156087,2022-02-02 15:30:00,0,0.0004570312575925965,0.2243431876567999,0.0019834012192592957,-0.0397390150962607,0.6232607506147544,
2022-02-02 16:00:00,51824.51236559,2022-02-02 16:00:00,0,3.608108231485487e-05,0.017711140947469967,-0.0004209501752777416,-0.04632999358530318,0.6246259418902054,
2022-02-02 16:45:00,51925.32794702,2022-02-02 16:45:00,0,0.000622318403888871,0.30547778110698476,0.0005862373215740161,-0.058964035216253055,0.659945710631952,
2022-02-02 17:15:00,51975.54218638,2022-02-02 17:15:00,0,0.0004649466607407467,0.228228626003399,-0.00015737174314812426,-0.0512020713995057,0.6775377861482691,
2022-02-02 17:45:00,52078.531803800004,2022-02-02 17:45:00,0,0.0009536075687037401,0.46809787773280176,0.0004886609079629933,-0.020814504679935696,0.7136192074769878,
2022-02-02 18:15:00,51965.64590747,2022-02-02 18:15:00,0,-0.001045239780833341,-0.5130774326750231,-0.0019988473495370813,-0.003791332732496718,0.6740707200703174,
2022-02-02 19:00:00,52057.84536083,2022-02-02 19:00:00,0,0.0005691324281481088,0.2793703516082434,0.00161437220898145,-0.011947477561156678,0.7063719112612009,
2022-02-02 19:45:00,52041.48539568,2022-02-02 19:45:00,0,-0.00010098743919751328,-0.04957176045727511,-0.0006701198673456221,-0.03193279082331322,0.7006403549132155,
